       value	     chindex	     chlabel	        bini	                     binlabel	         ERPset
      -2.298	           1	         FP1	          29	                 Hits_Shape_2	S145_vsl_dprime
      -2.257	           2	          Fz	          29	                 Hits_Shape_2	S145_vsl_dprime
      -1.960	           3	          F3	          29	                 Hits_Shape_2	S145_vsl_dprime
       0.288	           4	          F7	          29	                 Hits_Shape_2	S145_vsl_dprime
      -0.823	           5	         FC5	          29	                 Hits_Shape_2	S145_vsl_dprime
      -2.353	           6	         FC1	          29	                 Hits_Shape_2	S145_vsl_dprime
      -2.012	           7	          C3	          29	                 Hits_Shape_2	S145_vsl_dprime
      -3.154	           8	          T7	          29	                 Hits_Shape_2	S145_vsl_dprime
      -5.423	           9	         CP5	          29	                 Hits_Shape_2	S145_vsl_dprime
      -3.711	          10	         CP1	          29	                 Hits_Shape_2	S145_vsl_dprime
      -7.998	          11	          Pz	          29	                 Hits_Shape_2	S145_vsl_dprime
      -4.976	          12	          P3	          29	                 Hits_Shape_2	S145_vsl_dprime
      -5.759	          13	          P7	          29	                 Hits_Shape_2	S145_vsl_dprime
      -6.520	          14	          O1	          29	                 Hits_Shape_2	S145_vsl_dprime
      -4.724	          15	          O2	          29	                 Hits_Shape_2	S145_vsl_dprime
      -9.416	          16	          P4	          29	                 Hits_Shape_2	S145_vsl_dprime
     -15.256	          17	          P8	          29	                 Hits_Shape_2	S145_vsl_dprime
      -9.035	          18	         CP6	          29	                 Hits_Shape_2	S145_vsl_dprime
      -8.774	          19	         CP2	          29	                 Hits_Shape_2	S145_vsl_dprime
      -4.083	          20	          CZ	          29	                 Hits_Shape_2	S145_vsl_dprime
      -6.872	          21	          C4	          29	                 Hits_Shape_2	S145_vsl_dprime
      -4.631	          22	          T8	          29	                 Hits_Shape_2	S145_vsl_dprime
      -4.285	          23	         FC6	          29	                 Hits_Shape_2	S145_vsl_dprime
      -5.058	          24	         FC2	          29	                 Hits_Shape_2	S145_vsl_dprime
      -3.466	          25	          F4	          29	                 Hits_Shape_2	S145_vsl_dprime
      -1.997	          26	          F8	          29	                 Hits_Shape_2	S145_vsl_dprime
      -1.679	          27	         FP2	          29	                 Hits_Shape_2	S145_vsl_dprime
      -0.953	           1	         FP1	          30	               Misses_Shape_2	S145_vsl_dprime
       0.934	           2	          Fz	          30	               Misses_Shape_2	S145_vsl_dprime
       1.516	           3	          F3	          30	               Misses_Shape_2	S145_vsl_dprime
      -0.810	           4	          F7	          30	               Misses_Shape_2	S145_vsl_dprime
       1.743	           5	         FC5	          30	               Misses_Shape_2	S145_vsl_dprime
       0.697	           6	         FC1	          30	               Misses_Shape_2	S145_vsl_dprime
       0.445	           7	          C3	          30	               Misses_Shape_2	S145_vsl_dprime
       0.816	           8	          T7	          30	               Misses_Shape_2	S145_vsl_dprime
       0.223	           9	         CP5	          30	               Misses_Shape_2	S145_vsl_dprime
      -3.934	          10	         CP1	          30	               Misses_Shape_2	S145_vsl_dprime
      -6.745	          11	          Pz	          30	               Misses_Shape_2	S145_vsl_dprime
      -4.941	          12	          P3	          30	               Misses_Shape_2	S145_vsl_dprime
      -1.389	          13	          P7	          30	               Misses_Shape_2	S145_vsl_dprime
      -4.920	          14	          O1	          30	               Misses_Shape_2	S145_vsl_dprime
      -3.336	          15	          O2	          30	               Misses_Shape_2	S145_vsl_dprime
      -6.545	          16	          P4	          30	               Misses_Shape_2	S145_vsl_dprime
      -7.359	          17	          P8	          30	               Misses_Shape_2	S145_vsl_dprime
      -2.505	          18	         CP6	          30	               Misses_Shape_2	S145_vsl_dprime
      -2.682	          19	         CP2	          30	               Misses_Shape_2	S145_vsl_dprime
      -2.994	          20	          CZ	          30	               Misses_Shape_2	S145_vsl_dprime
      -1.017	          21	          C4	          30	               Misses_Shape_2	S145_vsl_dprime
      -0.253	          22	          T8	          30	               Misses_Shape_2	S145_vsl_dprime
       1.626	          23	         FC6	          30	               Misses_Shape_2	S145_vsl_dprime
      -0.131	          24	         FC2	          30	               Misses_Shape_2	S145_vsl_dprime
       1.623	          25	          F4	          30	               Misses_Shape_2	S145_vsl_dprime
       2.069	          26	          F8	          30	               Misses_Shape_2	S145_vsl_dprime
       1.122	          27	         FP2	          30	               Misses_Shape_2	S145_vsl_dprime
      -1.937	           1	         FP1	          31	   Correct_Rejections_Shape_2	S145_vsl_dprime
       0.874	           2	          Fz	          31	   Correct_Rejections_Shape_2	S145_vsl_dprime
      -0.609	           3	          F3	          31	   Correct_Rejections_Shape_2	S145_vsl_dprime
      -4.683	           4	          F7	          31	   Correct_Rejections_Shape_2	S145_vsl_dprime
      -0.010	           5	         FC5	          31	   Correct_Rejections_Shape_2	S145_vsl_dprime
       2.642	           6	         FC1	          31	   Correct_Rejections_Shape_2	S145_vsl_dprime
       4.443	           7	          C3	          31	   Correct_Rejections_Shape_2	S145_vsl_dprime
      -0.573	           8	          T7	          31	   Correct_Rejections_Shape_2	S145_vsl_dprime
      -1.736	           9	         CP5	          31	   Correct_Rejections_Shape_2	S145_vsl_dprime
       4.262	          10	         CP1	          31	   Correct_Rejections_Shape_2	S145_vsl_dprime
      -0.743	          11	          Pz	          31	   Correct_Rejections_Shape_2	S145_vsl_dprime
      -3.128	          12	          P3	          31	   Correct_Rejections_Shape_2	S145_vsl_dprime
      -3.451	          13	          P7	          31	   Correct_Rejections_Shape_2	S145_vsl_dprime
      -4.214	          14	          O1	          31	   Correct_Rejections_Shape_2	S145_vsl_dprime
      -2.050	          15	          O2	          31	   Correct_Rejections_Shape_2	S145_vsl_dprime
      -4.287	          16	          P4	          31	   Correct_Rejections_Shape_2	S145_vsl_dprime
      -6.322	          17	          P8	          31	   Correct_Rejections_Shape_2	S145_vsl_dprime
      -4.900	          18	         CP6	          31	   Correct_Rejections_Shape_2	S145_vsl_dprime
      -0.449	          19	         CP2	          31	   Correct_Rejections_Shape_2	S145_vsl_dprime
       3.393	          20	          CZ	          31	   Correct_Rejections_Shape_2	S145_vsl_dprime
      -3.728	          21	          C4	          31	   Correct_Rejections_Shape_2	S145_vsl_dprime
      -3.957	          22	          T8	          31	   Correct_Rejections_Shape_2	S145_vsl_dprime
      -4.046	          23	         FC6	          31	   Correct_Rejections_Shape_2	S145_vsl_dprime
       0.029	          24	         FC2	          31	   Correct_Rejections_Shape_2	S145_vsl_dprime
      -0.714	          25	          F4	          31	   Correct_Rejections_Shape_2	S145_vsl_dprime
      -2.393	          26	          F8	          31	   Correct_Rejections_Shape_2	S145_vsl_dprime
      -1.040	          27	         FP2	          31	   Correct_Rejections_Shape_2	S145_vsl_dprime
       2.336	           1	         FP1	          32	         False_Alarms_Shape_2	S145_vsl_dprime
       2.750	           2	          Fz	          32	         False_Alarms_Shape_2	S145_vsl_dprime
       0.924	           3	          F3	          32	         False_Alarms_Shape_2	S145_vsl_dprime
       1.264	           4	          F7	          32	         False_Alarms_Shape_2	S145_vsl_dprime
       1.730	           5	         FC5	          32	         False_Alarms_Shape_2	S145_vsl_dprime
       2.257	           6	         FC1	          32	         False_Alarms_Shape_2	S145_vsl_dprime
       1.401	           7	          C3	          32	         False_Alarms_Shape_2	S145_vsl_dprime
      -4.371	           8	          T7	          32	         False_Alarms_Shape_2	S145_vsl_dprime
      -2.918	           9	         CP5	          32	         False_Alarms_Shape_2	S145_vsl_dprime
       1.319	          10	         CP1	          32	         False_Alarms_Shape_2	S145_vsl_dprime
      -1.646	          11	          Pz	          32	         False_Alarms_Shape_2	S145_vsl_dprime
      -3.430	          12	          P3	          32	         False_Alarms_Shape_2	S145_vsl_dprime
      -5.382	          13	          P7	          32	         False_Alarms_Shape_2	S145_vsl_dprime
      -5.214	          14	          O1	          32	         False_Alarms_Shape_2	S145_vsl_dprime
      -4.408	          15	          O2	          32	         False_Alarms_Shape_2	S145_vsl_dprime
      -9.043	          16	          P4	          32	         False_Alarms_Shape_2	S145_vsl_dprime
     -11.660	          17	          P8	          32	         False_Alarms_Shape_2	S145_vsl_dprime
      -7.721	          18	         CP6	          32	         False_Alarms_Shape_2	S145_vsl_dprime
      -2.335	          19	         CP2	          32	         False_Alarms_Shape_2	S145_vsl_dprime
       0.889	          20	          CZ	          32	         False_Alarms_Shape_2	S145_vsl_dprime
      -2.244	          21	          C4	          32	         False_Alarms_Shape_2	S145_vsl_dprime
      -2.332	          22	          T8	          32	         False_Alarms_Shape_2	S145_vsl_dprime
      -0.225	          23	         FC6	          32	         False_Alarms_Shape_2	S145_vsl_dprime
       0.691	          24	         FC2	          32	         False_Alarms_Shape_2	S145_vsl_dprime
       2.554	          25	          F4	          32	         False_Alarms_Shape_2	S145_vsl_dprime
       1.714	          26	          F8	          32	         False_Alarms_Shape_2	S145_vsl_dprime
       2.073	          27	         FP2	          32	         False_Alarms_Shape_2	S145_vsl_dprime
       2.828	           1	         FP1	          33	                 Hits_Shape_3	S145_vsl_dprime
       2.984	           2	          Fz	          33	                 Hits_Shape_3	S145_vsl_dprime
       3.063	           3	          F3	          33	                 Hits_Shape_3	S145_vsl_dprime
       1.760	           4	          F7	          33	                 Hits_Shape_3	S145_vsl_dprime
       3.051	           5	         FC5	          33	                 Hits_Shape_3	S145_vsl_dprime
       3.469	           6	         FC1	          33	                 Hits_Shape_3	S145_vsl_dprime
       3.124	           7	          C3	          33	                 Hits_Shape_3	S145_vsl_dprime
       0.830	           8	          T7	          33	                 Hits_Shape_3	S145_vsl_dprime
       2.063	           9	         CP5	          33	                 Hits_Shape_3	S145_vsl_dprime
       2.858	          10	         CP1	          33	                 Hits_Shape_3	S145_vsl_dprime
       0.137	          11	          Pz	          33	                 Hits_Shape_3	S145_vsl_dprime
       1.789	          12	          P3	          33	                 Hits_Shape_3	S145_vsl_dprime
       1.936	          13	          P7	          33	                 Hits_Shape_3	S145_vsl_dprime
      -0.683	          14	          O1	          33	                 Hits_Shape_3	S145_vsl_dprime
      -2.184	          15	          O2	          33	                 Hits_Shape_3	S145_vsl_dprime
      -6.119	          16	          P4	          33	                 Hits_Shape_3	S145_vsl_dprime
      -8.760	          17	          P8	          33	                 Hits_Shape_3	S145_vsl_dprime
      -6.716	          18	         CP6	          33	                 Hits_Shape_3	S145_vsl_dprime
      -3.865	          19	         CP2	          33	                 Hits_Shape_3	S145_vsl_dprime
       0.998	          20	          CZ	          33	                 Hits_Shape_3	S145_vsl_dprime
      -3.953	          21	          C4	          33	                 Hits_Shape_3	S145_vsl_dprime
      -2.435	          22	          T8	          33	                 Hits_Shape_3	S145_vsl_dprime
      -0.751	          23	         FC6	          33	                 Hits_Shape_3	S145_vsl_dprime
       0.286	          24	         FC2	          33	                 Hits_Shape_3	S145_vsl_dprime
       2.768	          25	          F4	          33	                 Hits_Shape_3	S145_vsl_dprime
       2.004	          26	          F8	          33	                 Hits_Shape_3	S145_vsl_dprime
       2.110	          27	         FP2	          33	                 Hits_Shape_3	S145_vsl_dprime
       0.936	           1	         FP1	          34	               Misses_Shape_3	S145_vsl_dprime
       1.934	           2	          Fz	          34	               Misses_Shape_3	S145_vsl_dprime
       2.523	           3	          F3	          34	               Misses_Shape_3	S145_vsl_dprime
       1.084	           4	          F7	          34	               Misses_Shape_3	S145_vsl_dprime
       2.424	           5	         FC5	          34	               Misses_Shape_3	S145_vsl_dprime
       1.612	           6	         FC1	          34	               Misses_Shape_3	S145_vsl_dprime
       0.374	           7	          C3	          34	               Misses_Shape_3	S145_vsl_dprime
       1.707	           8	          T7	          34	               Misses_Shape_3	S145_vsl_dprime
       0.276	           9	         CP5	          34	               Misses_Shape_3	S145_vsl_dprime
      -2.361	          10	         CP1	          34	               Misses_Shape_3	S145_vsl_dprime
      -4.495	          11	          Pz	          34	               Misses_Shape_3	S145_vsl_dprime
      -2.086	          12	          P3	          34	               Misses_Shape_3	S145_vsl_dprime
       1.235	          13	          P7	          34	               Misses_Shape_3	S145_vsl_dprime
      -0.620	          14	          O1	          34	               Misses_Shape_3	S145_vsl_dprime
       0.865	          15	          O2	          34	               Misses_Shape_3	S145_vsl_dprime
      -1.745	          16	          P4	          34	               Misses_Shape_3	S145_vsl_dprime
      -6.310	          17	          P8	          34	               Misses_Shape_3	S145_vsl_dprime
      -2.789	          18	         CP6	          34	               Misses_Shape_3	S145_vsl_dprime
      -3.083	          19	         CP2	          34	               Misses_Shape_3	S145_vsl_dprime
      -1.681	          20	          CZ	          34	               Misses_Shape_3	S145_vsl_dprime
      -1.654	          21	          C4	          34	               Misses_Shape_3	S145_vsl_dprime
      -1.707	          22	          T8	          34	               Misses_Shape_3	S145_vsl_dprime
      -0.077	          23	         FC6	          34	               Misses_Shape_3	S145_vsl_dprime
       0.914	          24	         FC2	          34	               Misses_Shape_3	S145_vsl_dprime
       1.054	          25	          F4	          34	               Misses_Shape_3	S145_vsl_dprime
      -0.412	          26	          F8	          34	               Misses_Shape_3	S145_vsl_dprime
       0.706	          27	         FP2	          34	               Misses_Shape_3	S145_vsl_dprime
       0.916	           1	         FP1	          35	   Correct_Rejections_Shape_3	S145_vsl_dprime
       2.965	           2	          Fz	          35	   Correct_Rejections_Shape_3	S145_vsl_dprime
      -1.131	           3	          F3	          35	   Correct_Rejections_Shape_3	S145_vsl_dprime
       0.153	           4	          F7	          35	   Correct_Rejections_Shape_3	S145_vsl_dprime
       1.766	           5	         FC5	          35	   Correct_Rejections_Shape_3	S145_vsl_dprime
       2.954	           6	         FC1	          35	   Correct_Rejections_Shape_3	S145_vsl_dprime
       3.104	           7	          C3	          35	   Correct_Rejections_Shape_3	S145_vsl_dprime
       1.040	           8	          T7	          35	   Correct_Rejections_Shape_3	S145_vsl_dprime
      -1.273	           9	         CP5	          35	   Correct_Rejections_Shape_3	S145_vsl_dprime
       2.282	          10	         CP1	          35	   Correct_Rejections_Shape_3	S145_vsl_dprime
      -1.929	          11	          Pz	          35	   Correct_Rejections_Shape_3	S145_vsl_dprime
      -1.843	          12	          P3	          35	   Correct_Rejections_Shape_3	S145_vsl_dprime
      -3.439	          13	          P7	          35	   Correct_Rejections_Shape_3	S145_vsl_dprime
      -4.749	          14	          O1	          35	   Correct_Rejections_Shape_3	S145_vsl_dprime
      -6.210	          15	          O2	          35	   Correct_Rejections_Shape_3	S145_vsl_dprime
      -8.452	          16	          P4	          35	   Correct_Rejections_Shape_3	S145_vsl_dprime
     -14.243	          17	          P8	          35	   Correct_Rejections_Shape_3	S145_vsl_dprime
      -8.011	          18	         CP6	          35	   Correct_Rejections_Shape_3	S145_vsl_dprime
      -2.767	          19	         CP2	          35	   Correct_Rejections_Shape_3	S145_vsl_dprime
       4.237	          20	          CZ	          35	   Correct_Rejections_Shape_3	S145_vsl_dprime
      -0.377	          21	          C4	          35	   Correct_Rejections_Shape_3	S145_vsl_dprime
      -3.848	          22	          T8	          35	   Correct_Rejections_Shape_3	S145_vsl_dprime
       0.544	          23	         FC6	          35	   Correct_Rejections_Shape_3	S145_vsl_dprime
       4.766	          24	         FC2	          35	   Correct_Rejections_Shape_3	S145_vsl_dprime
       4.091	          25	          F4	          35	   Correct_Rejections_Shape_3	S145_vsl_dprime
       1.777	          26	          F8	          35	   Correct_Rejections_Shape_3	S145_vsl_dprime
       2.176	          27	         FP2	          35	   Correct_Rejections_Shape_3	S145_vsl_dprime
      -3.195	           1	         FP1	          36	         False_Alarms_Shape_3	S145_vsl_dprime
       0.464	           2	          Fz	          36	         False_Alarms_Shape_3	S145_vsl_dprime
      -0.548	           3	          F3	          36	         False_Alarms_Shape_3	S145_vsl_dprime
      -1.170	           4	          F7	          36	         False_Alarms_Shape_3	S145_vsl_dprime
       2.104	           5	         FC5	          36	         False_Alarms_Shape_3	S145_vsl_dprime
       2.970	           6	         FC1	          36	         False_Alarms_Shape_3	S145_vsl_dprime
       5.886	           7	          C3	          36	         False_Alarms_Shape_3	S145_vsl_dprime
       0.640	           8	          T7	          36	         False_Alarms_Shape_3	S145_vsl_dprime
       1.655	           9	         CP5	          36	         False_Alarms_Shape_3	S145_vsl_dprime
       3.485	          10	         CP1	          36	         False_Alarms_Shape_3	S145_vsl_dprime
      -2.038	          11	          Pz	          36	         False_Alarms_Shape_3	S145_vsl_dprime
       0.576	          12	          P3	          36	         False_Alarms_Shape_3	S145_vsl_dprime
      -1.784	          13	          P7	          36	         False_Alarms_Shape_3	S145_vsl_dprime
      -3.731	          14	          O1	          36	         False_Alarms_Shape_3	S145_vsl_dprime
      -5.174	          15	          O2	          36	         False_Alarms_Shape_3	S145_vsl_dprime
      -9.091	          16	          P4	          36	         False_Alarms_Shape_3	S145_vsl_dprime
     -12.792	          17	          P8	          36	         False_Alarms_Shape_3	S145_vsl_dprime
      -9.214	          18	         CP6	          36	         False_Alarms_Shape_3	S145_vsl_dprime
      -3.034	          19	         CP2	          36	         False_Alarms_Shape_3	S145_vsl_dprime
       1.624	          20	          CZ	          36	         False_Alarms_Shape_3	S145_vsl_dprime
      -2.861	          21	          C4	          36	         False_Alarms_Shape_3	S145_vsl_dprime
      -4.552	          22	          T8	          36	         False_Alarms_Shape_3	S145_vsl_dprime
      -2.933	          23	         FC6	          36	         False_Alarms_Shape_3	S145_vsl_dprime
       0.271	          24	         FC2	          36	         False_Alarms_Shape_3	S145_vsl_dprime
       0.708	          25	          F4	          36	         False_Alarms_Shape_3	S145_vsl_dprime
      -1.184	          26	          F8	          36	         False_Alarms_Shape_3	S145_vsl_dprime
      -1.269	          27	         FP2	          36	         False_Alarms_Shape_3	S145_vsl_dprime
      -5.254	           1	         FP1	          37	                         Hits	S145_vsl_dprime
      -4.072	           2	          Fz	          37	                         Hits	S145_vsl_dprime
      -3.808	           3	          F3	          37	                         Hits	S145_vsl_dprime
      -4.005	           4	          F7	          37	                         Hits	S145_vsl_dprime
      -2.693	           5	         FC5	          37	                         Hits	S145_vsl_dprime
      -3.444	           6	         FC1	          37	                         Hits	S145_vsl_dprime
      -1.934	           7	          C3	          37	                         Hits	S145_vsl_dprime
      -3.336	           8	          T7	          37	                         Hits	S145_vsl_dprime
      -2.959	           9	         CP5	          37	                         Hits	S145_vsl_dprime
      -3.441	          10	         CP1	          37	                         Hits	S145_vsl_dprime
      -4.428	          11	          Pz	          37	                         Hits	S145_vsl_dprime
      -2.489	          12	          P3	          37	                         Hits	S145_vsl_dprime
      -2.587	          13	          P7	          37	                         Hits	S145_vsl_dprime
      -0.281	          14	          O1	          37	                         Hits	S145_vsl_dprime
       1.128	          15	          O2	          37	                         Hits	S145_vsl_dprime
      -3.607	          16	          P4	          37	                         Hits	S145_vsl_dprime
      -2.172	          17	          P8	          37	                         Hits	S145_vsl_dprime
      -5.116	          18	         CP6	          37	                         Hits	S145_vsl_dprime
      -6.825	          19	         CP2	          37	                         Hits	S145_vsl_dprime
      -5.108	          20	          CZ	          37	                         Hits	S145_vsl_dprime
      -6.802	          21	          C4	          37	                         Hits	S145_vsl_dprime
      -3.468	          22	          T8	          37	                         Hits	S145_vsl_dprime
      -4.997	          23	         FC6	          37	                         Hits	S145_vsl_dprime
      -5.127	          24	         FC2	          37	                         Hits	S145_vsl_dprime
      -4.005	          25	          F4	          37	                         Hits	S145_vsl_dprime
      -3.247	          26	          F8	          37	                         Hits	S145_vsl_dprime
      -4.632	          27	         FP2	          37	                         Hits	S145_vsl_dprime
      -3.668	           1	         FP1	          38	                       Misses	S145_vsl_dprime
      -3.307	           2	          Fz	          38	                       Misses	S145_vsl_dprime
      -2.354	           3	          F3	          38	                       Misses	S145_vsl_dprime
      -3.044	           4	          F7	          38	                       Misses	S145_vsl_dprime
      -1.554	           5	         FC5	          38	                       Misses	S145_vsl_dprime
      -3.533	           6	         FC1	          38	                       Misses	S145_vsl_dprime
      -2.962	           7	          C3	          38	                       Misses	S145_vsl_dprime
      -0.882	           8	          T7	          38	                       Misses	S145_vsl_dprime
      -1.989	           9	         CP5	          38	                       Misses	S145_vsl_dprime
      -7.564	          10	         CP1	          38	                       Misses	S145_vsl_dprime
      -8.793	          11	          Pz	          38	                       Misses	S145_vsl_dprime
      -5.687	          12	          P3	          38	                       Misses	S145_vsl_dprime
      -0.399	          13	          P7	          38	                       Misses	S145_vsl_dprime
      -0.400	          14	          O1	          38	                       Misses	S145_vsl_dprime
       0.391	          15	          O2	          38	                       Misses	S145_vsl_dprime
      -4.462	          16	          P4	          38	                       Misses	S145_vsl_dprime
      -1.411	          17	          P8	          38	                       Misses	S145_vsl_dprime
      -3.151	          18	         CP6	          38	                       Misses	S145_vsl_dprime
      -6.552	          19	         CP2	          38	                       Misses	S145_vsl_dprime
      -7.022	          20	          CZ	          38	                       Misses	S145_vsl_dprime
      -5.456	          21	          C4	          38	                       Misses	S145_vsl_dprime
      -2.565	          22	          T8	          38	                       Misses	S145_vsl_dprime
      -2.839	          23	         FC6	          38	                       Misses	S145_vsl_dprime
      -4.160	          24	         FC2	          38	                       Misses	S145_vsl_dprime
      -3.122	          25	          F4	          38	                       Misses	S145_vsl_dprime
      -2.376	          26	          F8	          38	                       Misses	S145_vsl_dprime
      -3.178	          27	         FP2	          38	                       Misses	S145_vsl_dprime
      -0.011	           1	         FP1	          39	           Correct_Rejections	S145_vsl_dprime
       2.622	           2	          Fz	          39	           Correct_Rejections	S145_vsl_dprime
       0.163	           3	          F3	          39	           Correct_Rejections	S145_vsl_dprime
      -1.279	           4	          F7	          39	           Correct_Rejections	S145_vsl_dprime
       1.189	           5	         FC5	          39	           Correct_Rejections	S145_vsl_dprime
       3.419	           6	         FC1	          39	           Correct_Rejections	S145_vsl_dprime
       2.909	           7	          C3	          39	           Correct_Rejections	S145_vsl_dprime
       0.197	           8	          T7	          39	           Correct_Rejections	S145_vsl_dprime
      -2.268	           9	         CP5	          39	           Correct_Rejections	S145_vsl_dprime
       3.504	          10	         CP1	          39	           Correct_Rejections	S145_vsl_dprime
       0.557	          11	          Pz	          39	           Correct_Rejections	S145_vsl_dprime
      -2.377	          12	          P3	          39	           Correct_Rejections	S145_vsl_dprime
      -4.129	          13	          P7	          39	           Correct_Rejections	S145_vsl_dprime
      -4.123	          14	          O1	          39	           Correct_Rejections	S145_vsl_dprime
      -3.747	          15	          O2	          39	           Correct_Rejections	S145_vsl_dprime
      -4.612	          16	          P4	          39	           Correct_Rejections	S145_vsl_dprime
      -9.608	          17	          P8	          39	           Correct_Rejections	S145_vsl_dprime
      -4.966	          18	         CP6	          39	           Correct_Rejections	S145_vsl_dprime
       0.284	          19	         CP2	          39	           Correct_Rejections	S145_vsl_dprime
       4.418	          20	          CZ	          39	           Correct_Rejections	S145_vsl_dprime
      -0.013	          21	          C4	          39	           Correct_Rejections	S145_vsl_dprime
      -2.109	          22	          T8	          39	           Correct_Rejections	S145_vsl_dprime
       0.063	          23	         FC6	          39	           Correct_Rejections	S145_vsl_dprime
       3.261	          24	         FC2	          39	           Correct_Rejections	S145_vsl_dprime
       2.561	          25	          F4	          39	           Correct_Rejections	S145_vsl_dprime
       1.413	          26	          F8	          39	           Correct_Rejections	S145_vsl_dprime
       1.512	          27	         FP2	          39	           Correct_Rejections	S145_vsl_dprime
      -1.809	           1	         FP1	          40	                 False_Alarms	S145_vsl_dprime
      -0.958	           2	          Fz	          40	                 False_Alarms	S145_vsl_dprime
      -1.794	           3	          F3	          40	                 False_Alarms	S145_vsl_dprime
      -0.768	           4	          F7	          40	                 False_Alarms	S145_vsl_dprime
       0.043	           5	         FC5	          40	                 False_Alarms	S145_vsl_dprime
      -0.474	           6	         FC1	          40	                 False_Alarms	S145_vsl_dprime
       0.074	           7	          C3	          40	                 False_Alarms	S145_vsl_dprime
      -2.344	           8	          T7	          40	                 False_Alarms	S145_vsl_dprime
      -2.164	           9	         CP5	          40	                 False_Alarms	S145_vsl_dprime
      -1.155	          10	         CP1	          40	                 False_Alarms	S145_vsl_dprime
      -3.621	          11	          Pz	          40	                 False_Alarms	S145_vsl_dprime
      -3.134	          12	          P3	          40	                 False_Alarms	S145_vsl_dprime
      -4.078	          13	          P7	          40	                 False_Alarms	S145_vsl_dprime
      -3.454	          14	          O1	          40	                 False_Alarms	S145_vsl_dprime
      -3.691	          15	          O2	          40	                 False_Alarms	S145_vsl_dprime
      -8.441	          16	          P4	          40	                 False_Alarms	S145_vsl_dprime
     -11.361	          17	          P8	          40	                 False_Alarms	S145_vsl_dprime
      -7.726	          18	         CP6	          40	                 False_Alarms	S145_vsl_dprime
      -4.175	          19	         CP2	          40	                 False_Alarms	S145_vsl_dprime
      -1.287	          20	          CZ	          40	                 False_Alarms	S145_vsl_dprime
      -3.664	          21	          C4	          40	                 False_Alarms	S145_vsl_dprime
      -3.308	          22	          T8	          40	                 False_Alarms	S145_vsl_dprime
      -1.928	          23	         FC6	          40	                 False_Alarms	S145_vsl_dprime
      -1.338	          24	         FC2	          40	                 False_Alarms	S145_vsl_dprime
       0.372	          25	          F4	          40	                 False_Alarms	S145_vsl_dprime
      -0.045	          26	          F8	          40	                 False_Alarms	S145_vsl_dprime
      -0.534	          27	         FP2	          40	                 False_Alarms	S145_vsl_dprime
      -4.461	           1	         FP1	          41	                          Old	S145_vsl_dprime
      -3.689	           2	          Fz	          41	                          Old	S145_vsl_dprime
      -3.081	           3	          F3	          41	                          Old	S145_vsl_dprime
      -3.525	           4	          F7	          41	                          Old	S145_vsl_dprime
      -2.124	           5	         FC5	          41	                          Old	S145_vsl_dprime
      -3.489	           6	         FC1	          41	                          Old	S145_vsl_dprime
      -2.448	           7	          C3	          41	                          Old	S145_vsl_dprime
      -2.109	           8	          T7	          41	                          Old	S145_vsl_dprime
      -2.474	           9	         CP5	          41	                          Old	S145_vsl_dprime
      -5.502	          10	         CP1	          41	                          Old	S145_vsl_dprime
      -6.611	          11	          Pz	          41	                          Old	S145_vsl_dprime
      -4.088	          12	          P3	          41	                          Old	S145_vsl_dprime
      -1.493	          13	          P7	          41	                          Old	S145_vsl_dprime
      -0.340	          14	          O1	          41	                          Old	S145_vsl_dprime
       0.760	          15	          O2	          41	                          Old	S145_vsl_dprime
      -4.035	          16	          P4	          41	                          Old	S145_vsl_dprime
      -1.792	          17	          P8	          41	                          Old	S145_vsl_dprime
      -4.133	          18	         CP6	          41	                          Old	S145_vsl_dprime
      -6.688	          19	         CP2	          41	                          Old	S145_vsl_dprime
      -6.065	          20	          CZ	          41	                          Old	S145_vsl_dprime
      -6.129	          21	          C4	          41	                          Old	S145_vsl_dprime
      -3.017	          22	          T8	          41	                          Old	S145_vsl_dprime
      -3.918	          23	         FC6	          41	                          Old	S145_vsl_dprime
      -4.644	          24	         FC2	          41	                          Old	S145_vsl_dprime
      -3.564	          25	          F4	          41	                          Old	S145_vsl_dprime
      -2.812	          26	          F8	          41	                          Old	S145_vsl_dprime
      -3.905	          27	         FP2	          41	                          Old	S145_vsl_dprime
      -0.910	           1	         FP1	          42	                          New	S145_vsl_dprime
       0.832	           2	          Fz	          42	                          New	S145_vsl_dprime
      -0.816	           3	          F3	          42	                          New	S145_vsl_dprime
      -1.023	           4	          F7	          42	                          New	S145_vsl_dprime
       0.616	           5	         FC5	          42	                          New	S145_vsl_dprime
       1.472	           6	         FC1	          42	                          New	S145_vsl_dprime
       1.491	           7	          C3	          42	                          New	S145_vsl_dprime
      -1.073	           8	          T7	          42	                          New	S145_vsl_dprime
      -2.216	           9	         CP5	          42	                          New	S145_vsl_dprime
       1.174	          10	         CP1	          42	                          New	S145_vsl_dprime
      -1.532	          11	          Pz	          42	                          New	S145_vsl_dprime
      -2.755	          12	          P3	          42	                          New	S145_vsl_dprime
      -4.103	          13	          P7	          42	                          New	S145_vsl_dprime
      -3.789	          14	          O1	          42	                          New	S145_vsl_dprime
      -3.719	          15	          O2	          42	                          New	S145_vsl_dprime
      -6.526	          16	          P4	          42	                          New	S145_vsl_dprime
     -10.485	          17	          P8	          42	                          New	S145_vsl_dprime
      -6.346	          18	         CP6	          42	                          New	S145_vsl_dprime
      -1.946	          19	         CP2	          42	                          New	S145_vsl_dprime
