value,chindex,chlabel,bini,binlabel,SubjID
0.627,22,T8,47,Hits Minus Correct Rejections,S132
-0.021,23,FC6,47,Hits Minus Correct Rejections,S132
0.967,24,FC2,47,Hits Minus Correct Rejections,S132
-0.432,25,F4,47,Hits Minus Correct Rejections,S132
-0.261,26,F8,47,Hits Minus Correct Rejections,S132
0.456,27,FP2,47,Hits Minus Correct Rejections,S132
3.181,1,FP1,48,Old_1,S132
0.667,2,Fz,48,Old_1,S132
0.051,3,F3,48,Old_1,S132
1.352,4,F7,48,Old_1,S132
0.178,5,FC5,48,Old_1,S132
-1.015,6,FC1,48,Old_1,S132
-0.443,7,C3,48,Old_1,S132
0.771,8,T7,48,Old_1,S132
0.753,9,CP5,48,Old_1,S132
-2.410,10,CP1,48,Old_1,S132
-3.567,11,Pz,48,Old_1,S132
-1.594,12,P3,48,Old_1,S132
-0.566,13,P7,48,Old_1,S132
-2.237,14,O1,48,Old_1,S132
0.984,15,O2,48,Old_1,S132
-0.664,16,P4,48,Old_1,S132
2.533,17,P8,48,Old_1,S132
-0.142,18,CP6,48,Old_1,S132
-2.116,19,CP2,48,Old_1,S132
-2.608,20,CZ,48,Old_1,S132
-0.172,21,C4,48,Old_1,S132
1.300,22,T8,48,Old_1,S132
1.807,23,FC6,48,Old_1,S132
-1.007,24,FC2,48,Old_1,S132
1.935,25,F4,48,Old_1,S132
3.265,26,F8,48,Old_1,S132
5.206,27,FP2,48,Old_1,S132
1.462,1,FP1,49,New_1,S132
3.182,2,Fz,49,New_1,S132
2.645,3,F3,49,New_1,S132
2.845,4,F7,49,New_1,S132
2.112,5,FC5,49,New_1,S132
2.938,6,FC1,49,New_1,S132
2.978,7,C3,49,New_1,S132
2.547,8,T7,49,New_1,S132
3.519,9,CP5,49,New_1,S132
3.055,10,CP1,49,New_1,S132
2.669,11,Pz,49,New_1,S132
2.618,12,P3,49,New_1,S132
3.082,13,P7,49,New_1,S132
1.182,14,O1,49,New_1,S132
-0.360,15,O2,49,New_1,S132
3.099,16,P4,49,New_1,S132
1.789,17,P8,49,New_1,S132
2.923,18,CP6,49,New_1,S132
3.986,19,CP2,49,New_1,S132
1.921,20,CZ,49,New_1,S132
3.068,21,C4,49,New_1,S132
1.054,22,T8,49,New_1,S132
2.175,23,FC6,49,New_1,S132
3.827,24,FC2,49,New_1,S132
2.675,25,F4,49,New_1,S132
2.034,26,F8,49,New_1,S132
2.071,27,FP2,49,New_1,S132
2.638,1,FP1,50,Correct Responses_1,S132
2.113,2,Fz,50,Correct Responses_1,S132
1.889,3,F3,50,Correct Responses_1,S132
1.622,4,F7,50,Correct Responses_1,S132
1.010,5,FC5,50,Correct Responses_1,S132
1.679,6,FC1,50,Correct Responses_1,S132
1.862,7,C3,50,Correct Responses_1,S132
1.700,8,T7,50,Correct Responses_1,S132
2.307,9,CP5,50,Correct Responses_1,S132
0.629,10,CP1,50,Correct Responses_1,S132
-0.679,11,Pz,50,Correct Responses_1,S132
0.305,12,P3,50,Correct Responses_1,S132
0.244,13,P7,50,Correct Responses_1,S132
-0.901,14,O1,50,Correct Responses_1,S132
1.048,15,O2,50,Correct Responses_1,S132
1.426,16,P4,50,Correct Responses_1,S132
1.896,17,P8,50,Correct Responses_1,S132
1.702,18,CP6,50,Correct Responses_1,S132
1.387,19,CP2,50,Correct Responses_1,S132
1.211,20,CZ,50,Correct Responses_1,S132
1.613,21,C4,50,Correct Responses_1,S132
1.697,22,T8,50,Correct Responses_1,S132
2.519,23,FC6,50,Correct Responses_1,S132
1.558,24,FC2,50,Correct Responses_1,S132
2.678,25,F4,50,Correct Responses_1,S132
2.950,26,F8,50,Correct Responses_1,S132
3.328,27,FP2,50,Correct Responses_1,S132
2.006,1,FP1,51,Incorrect Responses_1,S132
1.736,2,Fz,51,Incorrect Responses_1,S132
0.807,3,F3,51,Incorrect Responses_1,S132
2.575,4,F7,51,Incorrect Responses_1,S132
1.280,5,FC5,51,Incorrect Responses_1,S132
0.243,6,FC1,51,Incorrect Responses_1,S132
0.673,7,C3,51,Incorrect Responses_1,S132
1.618,8,T7,51,Incorrect Responses_1,S132
1.966,9,CP5,51,Incorrect Responses_1,S132
0.016,10,CP1,51,Incorrect Responses_1,S132
-0.220,11,Pz,51,Incorrect Responses_1,S132
0.719,12,P3,51,Incorrect Responses_1,S132
2.272,13,P7,51,Incorrect Responses_1,S132
-0.154,14,O1,51,Incorrect Responses_1,S132
-0.423,15,O2,51,Incorrect Responses_1,S132
1.009,16,P4,51,Incorrect Responses_1,S132
2.425,17,P8,51,Incorrect Responses_1,S132
1.079,18,CP6,51,Incorrect Responses_1,S132
0.483,19,CP2,51,Incorrect Responses_1,S132
-1.898,20,CZ,51,Incorrect Responses_1,S132
1.283,21,C4,51,Incorrect Responses_1,S132
0.657,22,T8,51,Incorrect Responses_1,S132
1.462,23,FC6,51,Incorrect Responses_1,S132
1.262,24,FC2,51,Incorrect Responses_1,S132
1.932,25,F4,51,Incorrect Responses_1,S132
2.349,26,F8,51,Incorrect Responses_1,S132
3.950,27,FP2,51,Incorrect Responses_1,S132
-2.613,1,FP1,25,Hits Shape_1,S133
1.802,2,Fz,25,Hits Shape_1,S133
1.263,3,F3,25,Hits Shape_1,S133
-1.701,4,F7,25,Hits Shape_1,S133
3.795,5,FC5,25,Hits Shape_1,S133
5.337,6,FC1,25,Hits Shape_1,S133
4.867,7,C3,25,Hits Shape_1,S133
-0.503,8,T7,25,Hits Shape_1,S133
3.172,9,CP5,25,Hits Shape_1,S133
5.617,10,CP1,25,Hits Shape_1,S133
8.201,11,Pz,25,Hits Shape_1,S133
3.497,12,P3,25,Hits Shape_1,S133
1.693,13,P7,25,Hits Shape_1,S133
4.945,14,O1,25,Hits Shape_1,S133
7.006,15,O2,25,Hits Shape_1,S133
7.449,16,P4,25,Hits Shape_1,S133
5.043,17,P8,25,Hits Shape_1,S133
5.450,18,CP6,25,Hits Shape_1,S133
7.364,19,CP2,25,Hits Shape_1,S133
5.021,20,CZ,25,Hits Shape_1,S133
4.732,21,C4,25,Hits Shape_1,S133
3.580,22,T8,25,Hits Shape_1,S133
4.794,23,FC6,25,Hits Shape_1,S133
4.554,24,FC2,25,Hits Shape_1,S133
3.283,25,F4,25,Hits Shape_1,S133
0.645,26,F8,25,Hits Shape_1,S133
-2.013,27,FP2,25,Hits Shape_1,S133
-18.527,1,FP1,26,Misses Shape_1,S133
-7.858,2,Fz,26,Misses Shape_1,S133
-10.256,3,F3,26,Misses Shape_1,S133
-14.256,4,F7,26,Misses Shape_1,S133
-3.404,5,FC5,26,Misses Shape_1,S133
8.724,6,FC1,26,Misses Shape_1,S133
-3.940,7,C3,26,Misses Shape_1,S133
-0.668,8,T7,26,Misses Shape_1,S133
1.473,9,CP5,26,Misses Shape_1,S133
0.681,10,CP1,26,Misses Shape_1,S133
4.171,11,Pz,26,Misses Shape_1,S133
0.640,12,P3,26,Misses Shape_1,S133
0.449,13,P7,26,Misses Shape_1,S133
2.148,14,O1,26,Misses Shape_1,S133
6.556,15,O2,26,Misses Shape_1,S133
2.190,16,P4,26,Misses Shape_1,S133
2.751,17,P8,26,Misses Shape_1,S133
0.872,18,CP6,26,Misses Shape_1,S133
-2.381,19,CP2,26,Misses Shape_1,S133
-2.814,20,CZ,26,Misses Shape_1,S133
-2.700,21,C4,26,Misses Shape_1,S133
-1.086,22,T8,26,Misses Shape_1,S133
-5.252,23,FC6,26,Misses Shape_1,S133
-5.172,24,FC2,26,Misses Shape_1,S133
-8.713,25,F4,26,Misses Shape_1,S133
-6.999,26,F8,26,Misses Shape_1,S133
-16.265,27,FP2,26,Misses Shape_1,S133
1.965,1,FP1,27,Correct Rejections Shape_1,S133
2.077,2,Fz,27,Correct Rejections Shape_1,S133
1.379,3,F3,27,Correct Rejections Shape_1,S133
0.841,4,F7,27,Correct Rejections Shape_1,S133
1.728,5,FC5,27,Correct Rejections Shape_1,S133
1.961,6,FC1,27,Correct Rejections Shape_1,S133
3.184,7,C3,27,Correct Rejections Shape_1,S133
1.961,8,T7,27,Correct Rejections Shape_1,S133
3.080,9,CP5,27,Correct Rejections Shape_1,S133
3.969,10,CP1,27,Correct Rejections Shape_1,S133
1.034,11,Pz,27,Correct Rejections Shape_1,S133
4.205,12,P3,27,Correct Rejections Shape_1,S133
1.117,13,P7,27,Correct Rejections Shape_1,S133
1.309,14,O1,27,Correct Rejections Shape_1,S133
2.734,15,O2,27,Correct Rejections Shape_1,S133
5.102,16,P4,27,Correct Rejections Shape_1,S133
1.096,17,P8,27,Correct Rejections Shape_1,S133
2.834,18,CP6,27,Correct Rejections Shape_1,S133
5.320,19,CP2,27,Correct Rejections Shape_1,S133
3.293,20,CZ,27,Correct Rejections Shape_1,S133
3.200,21,C4,27,Correct Rejections Shape_1,S133
1.903,22,T8,27,Correct Rejections Shape_1,S133
2.861,23,FC6,27,Correct Rejections Shape_1,S133
2.001,24,FC2,27,Correct Rejections Shape_1,S133
1.130,25,F4,27,Correct Rejections Shape_1,S133
1.662,26,F8,27,Correct Rejections Shape_1,S133
1.701,27,FP2,27,Correct Rejections Shape_1,S133
5.125,1,FP1,28,False Alarms Shape_1,S133
9.236,2,Fz,28,False Alarms Shape_1,S133
8.330,3,F3,28,False Alarms Shape_1,S133
4.891,4,F7,28,False Alarms Shape_1,S133
6.977,5,FC5,28,False Alarms Shape_1,S133
7.917,6,FC1,28,False Alarms Shape_1,S133
6.534,7,C3,28,False Alarms Shape_1,S133
5.749,8,T7,28,False Alarms Shape_1,S133
5.951,9,CP5,28,False Alarms Shape_1,S133
8.083,10,CP1,28,False Alarms Shape_1,S133
7.504,11,Pz,28,False Alarms Shape_1,S133
6.207,12,P3,28,False Alarms Shape_1,S133
1.803,13,P7,28,False Alarms Shape_1,S133
2.377,14,O1,28,False Alarms Shape_1,S133
0.594,15,O2,28,False Alarms Shape_1,S133
5.748,16,P4,28,False Alarms Shape_1,S133
3.014,17,P8,28,False Alarms Shape_1,S133
5.881,18,CP6,28,False Alarms Shape_1,S133
7.504,19,CP2,28,False Alarms Shape_1,S133
7.329,20,CZ,28,False Alarms Shape_1,S133
5.845,21,C4,28,False Alarms Shape_1,S133
2.031,22,T8,28,False Alarms Shape_1,S133
5.269,23,FC6,28,False Alarms Shape_1,S133
6.592,24,FC2,28,False Alarms Shape_1,S133
6.302,25,F4,28,False Alarms Shape_1,S133
6.346,26,F8,28,False Alarms Shape_1,S133
4.382,27,FP2,28,False Alarms Shape_1,S133
-0.208,1,FP1,29,Hits Shape_2,S133
-0.981,2,Fz,29,Hits Shape_2,S133
-0.073,3,F3,29,Hits Shape_2,S133
-2.512,4,F7,29,Hits Shape_2,S133
2.269,5,FC5,29,Hits Shape_2,S133
-0.663,6,FC1,29,Hits Shape_2,S133
0.275,7,C3,29,Hits Shape_2,S133
5.058,8,T7,29,Hits Shape_2,S133
3.251,9,CP5,29,Hits Shape_2,S133
0.838,10,CP1,29,Hits Shape_2,S133
1.187,11,Pz,29,Hits Shape_2,S133
0.046,12,P3,29,Hits Shape_2,S133
-0.583,13,P7,29,Hits Shape_2,S133
-2.420,14,O1,29,Hits Shape_2,S133
-2.276,15,O2,29,Hits Shape_2,S133
-0.204,16,P4,29,Hits Shape_2,S133
1.623,17,P8,29,Hits Shape_2,S133
1.347,18,CP6,29,Hits Shape_2,S133
1.966,19,CP2,29,Hits Shape_2,S133
1.011,20,CZ,29,Hits Shape_2,S133
1.708,21,C4,29,Hits Shape_2,S133
2.996,22,T8,29,Hits Shape_2,S133
3.666,23,FC6,29,Hits Shape_2,S133
1.932,24,FC2,29,Hits Shape_2,S133
1.240,25,F4,29,Hits Shape_2,S133
1.767,26,F8,29,Hits Shape_2,S133
-0.197,27,FP2,29,Hits Shape_2,S133
-1.866,1,FP1,30,Misses Shape_2,S133
-1.651,2,Fz,30,Misses Shape_2,S133
-3.093,3,F3,30,Misses Shape_2,S133
-2.976,4,F7,30,Misses Shape_2,S133
-1.291,5,FC5,30,Misses Shape_2,S133
-0.143,6,FC1,30,Misses Shape_2,S133
-2.432,7,C3,30,Misses Shape_2,S133
-0.599,8,T7,30,Misses Shape_2,S133
-0.389,9,CP5,30,Misses Shape_2,S133
-0.556,10,CP1,30,Misses Shape_2,S133
0.939,11,Pz,30,Misses Shape_2,S133
-0.917,12,P3,30,Misses Shape_2,S133
-0.050,13,P7,30,Misses Shape_2,S133
1.252,14,O1,30,Misses Shape_2,S133
-1.222,15,O2,30,Misses Shape_2,S133
2.488,16,P4,30,Misses Shape_2,S133
0.064,17,P8,30,Misses Shape_2,S133
1.904,18,CP6,30,Misses Shape_2,S133
1.847,19,CP2,30,Misses Shape_2,S133
-1.783,20,CZ,30,Misses Shape_2,S133
-0.092,21,C4,30,Misses Shape_2,S133
2.589,22,T8,30,Misses Shape_2,S133
1.966,23,FC6,30,Misses Shape_2,S133
-0.759,24,FC2,30,Misses Shape_2,S133
2.117,25,F4,30,Misses Shape_2,S133
3.755,26,F8,30,Misses Shape_2,S133
1.884,27,FP2,30,Misses Shape_2,S133
-0.420,1,FP1,31,Correct Rejections Shape_2,S133
0.958,2,Fz,31,Correct Rejections Shape_2,S133
0.942,3,F3,31,Correct Rejections Shape_2,S133
-0.542,4,F7,31,Correct Rejections Shape_2,S133
1.040,5,FC5,31,Correct Rejections Shape_2,S133
3.826,6,FC1,31,Correct Rejections Shape_2,S133
1.348,7,C3,31,Correct Rejections Shape_2,S133
0.597,8,T7,31,Correct Rejections Shape_2,S133
1.585,9,CP5,31,Correct Rejections Shape_2,S133
1.885,10,CP1,31,Correct Rejections Shape_2,S133
-0.602,11,Pz,31,Correct Rejections Shape_2,S133
0.666,12,P3,31,Correct Rejections Shape_2,S133
-0.076,13,P7,31,Correct Rejections Shape_2,S133
-1.337,14,O1,31,Correct Rejections Shape_2,S133
-2.379,15,O2,31,Correct Rejections Shape_2,S133
-0.892,16,P4,31,Correct Rejections Shape_2,S133
-1.533,17,P8,31,Correct Rejections Shape_2,S133
-1.712,18,CP6,31,Correct Rejections Shape_2,S133
-0.563,19,CP2,31,Correct Rejections Shape_2,S133
1.380,20,CZ,31,Correct Rejections Shape_2,S133
-0.324,21,C4,31,Correct Rejections Shape_2,S133
-0.805,22,T8,31,Correct Rejections Shape_2,S133
-0.229,23,FC6,31,Correct Rejections Shape_2,S133
-0.474,24,FC2,31,Correct Rejections Shape_2,S133
0.146,25,F4,31,Correct Rejections Shape_2,S133
-1.173,26,F8,31,Correct Rejections Shape_2,S133
0.120,27,FP2,31,Correct Rejections Shape_2,S133
1.597,1,FP1,32,False Alarms Shape_2,S133
1.835,2,Fz,32,False Alarms Shape_2,S133
1.108,3,F3,32,False Alarms Shape_2,S133
1.664,4,F7,32,False Alarms Shape_2,S133
0.539,5,FC5,32,False Alarms Shape_2,S133
5.693,6,FC1,32,False Alarms Shape_2,S133
2.039,7,C3,32,False Alarms Shape_2,S133
0.959,8,T7,32,False Alarms Shape_2,S133
-1.216,9,CP5,32,False Alarms Shape_2,S133
-0.148,10,CP1,32,False Alarms Shape_2,S133
-1.175,11,Pz,32,False Alarms Shape_2,S133
-0.270,12,P3,32,False Alarms Shape_2,S133
-1.609,13,P7,32,False Alarms Shape_2,S133
-2.237,14,O1,32,False Alarms Shape_2,S133
-2.053,15,O2,32,False Alarms Shape_2,S133
-0.905,16,P4,32,False Alarms Shape_2,S133
-1.530,17,P8,32,False Alarms Shape_2,S133
-0.514,18,CP6,32,False Alarms Shape_2,S133
1.089,19,CP2,32,False Alarms Shape_2,S133
-0.730,20,CZ,32,False Alarms Shape_2,S133
-0.342,21,C4,32,False Alarms Shape_2,S133
-0.293,22,T8,32,False Alarms Shape_2,S133
0.582,23,FC6,32,False Alarms Shape_2,S133
-0.013,24,FC2,32,False Alarms Shape_2,S133
0.071,25,F4,32,False Alarms Shape_2,S133
-1.686,26,F8,32,False Alarms Shape_2,S133
2.571,27,FP2,32,False Alarms Shape_2,S133
5.336,1,FP1,33,Hits Shape_3,S133
6.205,2,Fz,33,Hits Shape_3,S133
5.890,3,F3,33,Hits Shape_3,S133
8.020,4,F7,33,Hits Shape_3,S133
5.192,5,FC5,33,Hits Shape_3,S133
13.206,6,FC1,33,Hits Shape_3,S133
9.649,7,C3,33,Hits Shape_3,S133
1.658,8,T7,33,Hits Shape_3,S133
6.725,9,CP5,33,Hits Shape_3,S133
6.477,10,CP1,33,Hits Shape_3,S133
8.319,11,Pz,33,Hits Shape_3,S133
6.767,12,P3,33,Hits Shape_3,S133
3.841,13,P7,33,Hits Shape_3,S133
4.782,14,O1,33,Hits Shape_3,S133
0.589,15,O2,33,Hits Shape_3,S133
2.342,16,P4,33,Hits Shape_3,S133
2.758,17,P8,33,Hits Shape_3,S133
3.211,18,CP6,33,Hits Shape_3,S133
5.989,19,CP2,33,Hits Shape_3,S133
5.228,20,CZ,33,Hits Shape_3,S133
5.290,21,C4,33,Hits Shape_3,S133
1.158,22,T8,33,Hits Shape_3,S133
3.683,23,FC6,33,Hits Shape_3,S133
5.193,24,FC2,33,Hits Shape_3,S133
6.307,25,F4,33,Hits Shape_3,S133
2.154,26,F8,33,Hits Shape_3,S133
5.964,27,FP2,33,Hits Shape_3,S133
2.607,1,FP1,34,Misses Shape_3,S133
2.035,2,Fz,34,Misses Shape_3,S133
3.244,3,F3,34,Misses Shape_3,S133
3.635,4,F7,34,Misses Shape_3,S133
2.540,5,FC5,34,Misses Shape_3,S133
4.857,6,FC1,34,Misses Shape_3,S133
2.742,7,C3,34,Misses Shape_3,S133
2.528,8,T7,34,Misses Shape_3,S133
-0.193,9,CP5,34,Misses Shape_3,S133
2.298,10,CP1,34,Misses Shape_3,S133
0.025,11,Pz,34,Misses Shape_3,S133
0.133,12,P3,34,Misses Shape_3,S133
-0.001,13,P7,34,Misses Shape_3,S133
0.155,14,O1,34,Misses Shape_3,S133
-3.631,15,O2,34,Misses Shape_3,S133
2.532,16,P4,34,Misses Shape_3,S133
-0.457,17,P8,34,Misses Shape_3,S133
3.018,18,CP6,34,Misses Shape_3,S133
4.679,19,CP2,34,Misses Shape_3,S133
1.780,20,CZ,34,Misses Shape_3,S133
3.327,21,C4,34,Misses Shape_3,S133
0.635,22,T8,34,Misses Shape_3,S133
2.595,23,FC6,34,Misses Shape_3,S133
3.690,24,FC2,34,Misses Shape_3,S133
2.570,25,F4,34,Misses Shape_3,S133
-0.758,26,F8,34,Misses Shape_3,S133
1.764,27,FP2,34,Misses Shape_3,S133
3.459,1,FP1,35,Correct Rejections Shape_3,S133
0.602,2,Fz,35,Correct Rejections Shape_3,S133
4.583,3,F3,35,Correct Rejections Shape_3,S133
3.966,4,F7,35,Correct Rejections Shape_3,S133
4.505,5,FC5,35,Correct Rejections Shape_3,S133
6.711,6,FC1,35,Correct Rejections Shape_3,S133
3.492,7,C3,35,Correct Rejections Shape_3,S133
3.330,8,T7,35,Correct Rejections Shape_3,S133
4.113,9,CP5,35,Correct Rejections Shape_3,S133
3.298,10,CP1,35,Correct Rejections Shape_3,S133
1.906,11,Pz,35,Correct Rejections Shape_3,S133
3.351,12,P3,35,Correct Rejections Shape_3,S133
2.654,13,P7,35,Correct Rejections Shape_3,S133
0.049,14,O1,35,Correct Rejections Shape_3,S133
0.426,15,O2,35,Correct Rejections Shape_3,S133
0.814,16,P4,35,Correct Rejections Shape_3,S133
0.291,17,P8,35,Correct Rejections Shape_3,S133
1.201,18,CP6,35,Correct Rejections Shape_3,S133
4.491,19,CP2,35,Correct Rejections Shape_3,S133
2.026,20,CZ,35,Correct Rejections Shape_3,S133
3.079,21,C4,35,Correct Rejections Shape_3,S133
0.061,22,T8,35,Correct Rejections Shape_3,S133
1.610,23,FC6,35,Correct Rejections Shape_3,S133
1.605,24,FC2,35,Correct Rejections Shape_3,S133
2.958,25,F4,35,Correct Rejections Shape_3,S133
3.310,26,F8,35,Correct Rejections Shape_3,S133
1.220,27,FP2,35,Correct Rejections Shape_3,S133
-10.637,1,FP1,36,False Alarms Shape_3,S133
-12.378,2,Fz,36,False Alarms Shape_3,S133
-12.992,3,F3,36,False Alarms Shape_3,S133
-9.204,4,F7,36,False Alarms Shape_3,S133
-11.119,5,FC5,36,False Alarms Shape_3,S133
-17.812,6,FC1,36,False Alarms Shape_3,S133
-9.364,7,C3,36,False Alarms Shape_3,S133
-7.601,8,T7,36,False Alarms Shape_3,S133
-9.992,9,CP5,36,False Alarms Shape_3,S133
-10.519,10,CP1,36,False Alarms Shape_3,S133
-12.349,11,Pz,36,False Alarms Shape_3,S133
-9.404,12,P3,36,False Alarms Shape_3,S133
-8.331,13,P7,36,False Alarms Shape_3,S133
-9.567,14,O1,36,False Alarms Shape_3,S133
-4.703,15,O2,36,False Alarms Shape_3,S133
-11.971,16,P4,36,False Alarms Shape_3,S133
-7.537,17,P8,36,False Alarms Shape_3,S133
-8.520,18,CP6,36,False Alarms Shape_3,S133
-6.073,19,CP2,36,False Alarms Shape_3,S133
-12.518,20,CZ,36,False Alarms Shape_3,S133
-10.895,21,C4,36,False Alarms Shape_3,S133
-7.990,22,T8,36,False Alarms Shape_3,S133
-9.484,23,FC6,36,False Alarms Shape_3,S133
-10.805,24,FC2,36,False Alarms Shape_3,S133
-13.512,25,F4,36,False Alarms Shape_3,S133
-11.377,26,F8,36,False Alarms Shape_3,S133
-12.319,27,FP2,36,False Alarms Shape_3,S133
0.838,1,FP1,37,Hits,S133
2.342,2,Fz,37,Hits,S133
2.360,3,F3,37,Hits,S133
1.269,4,F7,37,Hits,S133
3.752,5,FC5,37,Hits,S133
5.960,6,FC1,37,Hits,S133
4.930,7,C3,37,Hits,S133
2.071,8,T7,37,Hits,S133
4.383,9,CP5,37,Hits,S133
4.311,10,CP1,37,Hits,S133
5.902,11,Pz,37,Hits,S133
3.437,12,P3,37,Hits,S133
1.650,13,P7,37,Hits,S133
2.436,14,O1,37,Hits,S133
1.773,15,O2,37,Hits,S133
3.196,16,P4,37,Hits,S133
3.141,17,P8,37,Hits,S133
3.336,18,CP6,37,Hits,S133
5.106,19,CP2,37,Hits,S133
3.753,20,CZ,37,Hits,S133
3.910,21,C4,37,Hits,S133
2.578,22,T8,37,Hits,S133
4.048,23,FC6,37,Hits,S133
3.893,24,FC2,37,Hits,S133
3.610,25,F4,37,Hits,S133
1.522,26,F8,37,Hits,S133
1.251,27,FP2,37,Hits,S133
-5.929,1,FP1,38,Misses,S133
-2.492,2,Fz,38,Misses,S133
-3.369,3,F3,38,Misses,S133
-4.533,4,F7,38,Misses,S133
-0.718,5,FC5,38,Misses,S133
4.479,6,FC1,38,Misses,S133
-1.210,7,C3,38,Misses,S133
0.420,8,T7,38,Misses,S133
0.297,9,CP5,38,Misses,S133
0.808,10,CP1,38,Misses,S133
1.712,11,Pz,38,Misses,S133
-0.048,12,P3,38,Misses,S133
0.133,13,P7,38,Misses,S133
1.185,14,O1,38,Misses,S133
0.568,15,O2,38,Misses,S133
2.403,16,P4,38,Misses,S133
0.786,17,P8,38,Misses,S133
1.931,18,CP6,38,Misses,S133
1.382,19,CP2,38,Misses,S133
-0.939,20,CZ,38,Misses,S133
0.178,21,C4,38,Misses,S133
0.713,22,T8,38,Misses,S133
-0.230,23,FC6,38,Misses,S133
-0.747,24,FC2,38,Misses,S133
-1.342,25,F4,38,Misses,S133
-1.334,26,F8,38,Misses,S133
-4.205,27,FP2,38,Misses,S133
1.668,1,FP1,39,Correct Rejections,S133
1.212,2,Fz,39,Correct Rejections,S133
2.301,3,F3,39,Correct Rejections,S133
1.422,4,F7,39,Correct Rejections,S133
2.424,5,FC5,39,Correct Rejections,S133
4.166,6,FC1,39,Correct Rejections,S133
2.675,7,C3,39,Correct Rejections,S133
1.963,8,T7,39,Correct Rejections,S133
2.926,9,CP5,39,Correct Rejections,S133
3.051,10,CP1,39,Correct Rejections,S133
0.780,11,Pz,39,Correct Rejections,S133
2.741,12,P3,39,Correct Rejections,S133
1.231,13,P7,39,Correct Rejections,S133
0.007,14,O1,39,Correct Rejections,S133
0.260,15,O2,39,Correct Rejections,S133
1.675,16,P4,39,Correct Rejections,S133
-0.049,17,P8,39,Correct Rejections,S133
0.774,18,CP6,39,Correct Rejections,S133
3.083,19,CP2,39,Correct Rejections,S133
2.233,20,CZ,39,Correct Rejections,S133
1.985,21,C4,39,Correct Rejections,S133
0.386,22,T8,39,Correct Rejections,S133
1.414,23,FC6,39,Correct Rejections,S133
1.044,24,FC2,39,Correct Rejections,S133
1.411,25,F4,39,Correct Rejections,S133
1.266,26,F8,39,Correct Rejections,S133
1.014,27,FP2,39,Correct Rejections,S133
-1.305,1,FP1,40,False Alarms,S133
-0.436,2,Fz,40,False Alarms,S133
-1.185,3,F3,40,False Alarms,S133
-0.883,4,F7,40,False Alarms,S133
-1.201,5,FC5,40,False Alarms,S133
-1.401,6,FC1,40,False Alarms,S133
-0.264,7,C3,40,False Alarms,S133
-0.298,8,T7,40,False Alarms,S133
-1.752,9,CP5,40,False Alarms,S133
-0.861,10,CP1,40,False Alarms,S133
-2.007,11,Pz,40,False Alarms,S133
-1.156,12,P3,40,False Alarms,S133
-2.712,13,P7,40,False Alarms,S133
-3.142,14,O1,40,False Alarms,S133
-2.054,15,O2,40,False Alarms,S133
-2.376,16,P4,40,False Alarms,S133
-2.018,17,P8,40,False Alarms,S133
-1.051,18,CP6,40,False Alarms,S133
0.840,19,CP2,40,False Alarms,S133
-1.973,20,CZ,40,False Alarms,S133
-1.797,21,C4,40,False Alarms,S133
-2.084,22,T8,40,False Alarms,S133
-1.211,23,FC6,40,False Alarms,S133
-1.408,24,FC2,40,False Alarms,S133
-2.380,25,F4,40,False Alarms,S133
-2.239,26,F8,40,False Alarms,S133
-1.789,27,FP2,40,False Alarms,S133
-2.545,1,FP1,41,Old,S133
-0.075,2,Fz,41,Old,S133
-0.504,3,F3,41,Old,S133
-1.632,4,F7,41,Old,S133
1.517,5,FC5,41,Old,S133
5.219,6,FC1,41,Old,S133
1.860,7,C3,41,Old,S133
1.246,8,T7,41,Old,S133
2.340,9,CP5,41,Old,S133
2.559,10,CP1,41,Old,S133
3.807,11,Pz,41,Old,S133
1.694,12,P3,41,Old,S133
0.892,13,P7,41,Old,S133
1.810,14,O1,41,Old,S133
1.170,15,O2,41,Old,S133
2.800,16,P4,41,Old,S133
1.964,17,P8,41,Old,S133
2.634,18,CP6,41,Old,S133
3.244,19,CP2,41,Old,S133
1.407,20,CZ,41,Old,S133
2.044,21,C4,41,Old,S133
1.645,22,T8,41,Old,S133
1.909,23,FC6,41,Old,S133
1.573,24,FC2,41,Old,S133
1.134,25,F4,41,Old,S133
0.094,26,F8,41,Old,S133
-1.477,27,FP2,41,Old,S133
0.181,1,FP1,42,New,S133
0.388,2,Fz,42,New,S133
0.558,3,F3,42,New,S133
0.269,4,F7,42,New,S133
0.612,5,FC5,42,New,S133
1.383,6,FC1,42,New,S133
1.206,7,C3,42,New,S133
0.833,8,T7,42,New,S133
0.587,9,CP5,42,New,S133
1.095,10,CP1,42,New,S133
-0.614,11,Pz,42,New,S133
0.793,12,P3,42,New,S133
-0.740,13,P7,42,New,S133
-1.568,14,O1,42,New,S133
-0.897,15,O2,42,New,S133
-0.351,16,P4,42,New,S133
-1.033,17,P8,42,New,S133
-0.139,18,CP6,42,New,S133
1.961,19,CP2,42,New,S133
0.130,20,CZ,42,New,S133
0.094,21,C4,42,New,S133
-0.849,22,T8,42,New,S133
0.101,23,FC6,42,New,S133
-0.182,24,FC2,42,New,S133
-0.484,25,F4,42,New,S133
-0.486,26,F8,42,New,S133
-0.387,27,FP2,42,New,S133
1.253,1,FP1,43,Correct Responses,S133
1.777,2,Fz,43,Correct Responses,S133
2.331,3,F3,43,Correct Responses,S133
1.345,4,F7,43,Correct Responses,S133
